Date,SPY,QQQ,TLT,GLD,VTI,IEF
2004-12-23 00:00:00-05:00,81.92481994628906,33.917171478271484,44.49344253540039,44.27000045776367,40.32084655761719,48.38130187988281
2004-12-27 00:00:00-05:00,81.75521087646484,33.77214813232422,44.14692687988281,44.47999954223633,40.1275634765625,48.177242279052734
2004-12-28 00:00:00-05:00,82.20291900634766,34.0963134765625,44.11176300048828,44.369998931884766,40.46281051635742,48.17152786254883
2004-12-29 00:00:00-05:00,82.32504272460938,34.138973236083984,44.06654739379883,43.65999984741211,40.520965576171875,48.07516098022461
2004-12-30 00:00:00-05:00,82.16900634765625,34.11334991455078,44.3629035949707,43.83000183105469,40.486759185791016,48.25657272338867
2004-12-31 00:00:00-05:00,81.99264526367188,34.05364990234375,44.6426887512207,43.79999923706055,40.38413619995117,48.31399917602539
2005-01-03 00:00:00-05:00,81.60596466064453,33.695377349853516,44.73847198486328,43.02000045776367,40.09334182739258,48.41067886352539
2005-01-04 00:00:00-05:00,80.60882568359375,33.08119201660156,44.26957702636719,42.7400016784668,39.55968475341797,48.10927200317383
2005-01-05 00:00:00-05:00,80.05254364013672,32.8764533996582,44.50654602050781,42.66999816894531,39.2860107421875,48.18891525268555
2005-01-06 00:00:00-05:00,80.45957946777344,32.71438980102539,44.53679656982422,42.150001525878906,39.47414779663086,48.23440933227539
2005-01-07 00:00:00-05:00,80.34426879882812,32.884971618652344,44.63761901855469,41.84000015258789,39.34757995605469,48.194576263427734
2005-01-10 00:00:00-05:00,80.72413635253906,32.86792755126953,44.70820236206055,41.95000076293945,39.50495529174805,48.18891525268555
2005-01-11 00:00:00-05:00,80.1678695678711,32.63758850097656,44.97037124633789,42.209999084472656,39.265499114990234,48.285560607910156
2005-01-12 00:00:00-05:00,80.43243408203125,32.91057586669922,45.03085708618164,42.599998474121094,39.43995666503906,48.359466552734375
2005-01-13 00:00:00-05:00,79.7879867553711,32.47553253173828,45.46443557739258,42.599998474121094,39.1320686340332,48.55287170410156
2005-01-14 00:00:00-05:00,80.20854949951172,32.78261947631836,45.45940399169922,42.31999969482422,39.30653762817383,48.52444076538086
2005-01-18 00:00:00-05:00,81.0429458618164,33.02999496459961,45.610679626464844,42.31999969482422,39.734153747558594,48.50741958618164
2005-01-19 00:00:00-05:00,80.19499206542969,32.48405456542969,45.741737365722656,42.2599983215332,39.378379821777344,48.53583908081055
2005-01-20 00:00:00-05:00,79.70659637451172,31.861318588256836,45.83246612548828,42.25,39.138912200927734,48.62117385864258
2005-01-21 00:00:00-05:00,79.21814727783203,31.60542869567871,45.882877349853516,42.7400016784668,38.937068939208984,48.717811584472656
2005-01-24 00:00:00-05:00,79.06214141845703,31.16183090209961,46.07954406738281,42.77000045776367,38.7284049987793,48.712120056152344
2005-01-25 00:00:00-05:00,79.28602600097656,31.31537437438965,45.645938873291016,42.2400016784668,38.827613830566406,48.53012466430664
2005-01-26 00:00:00-05:00,79.52344512939453,31.690711975097656,45.731666564941406,42.689998626708984,39.06706619262695,48.54147720336914
2005-01-27 00:00:00-05:00,79.65914154052734,31.648052215576172,45.645938873291016,42.619998931884766,39.121803283691406,48.46757888793945
2005-01-28 00:00:00-05:00,79.65914154052734,31.4945125579834,46.10472869873047,42.689998626708984,38.97812271118164,48.717811584472656
2005-01-31 00:00:00-05:00,80.15430450439453,31.903980255126953,46.23579788208008,42.220001220703125,39.37494659423828,48.73486328125
2005-02-01 00:00:00-05:00,80.6630859375,32.006351470947266,46.162418365478516,42.099998474121094,39.597293853759766,48.70122146606445
2005-02-02 00:00:00-05:00,80.90725708007812,32.057518005371094,46.26869201660156,42.15999984741211,39.77860641479492,48.706912994384766
2005-02-03 00:00:00-05:00,80.69699096679688,31.690711975097656,46.243408203125,41.68000030517578,39.5802001953125,48.6270751953125
2005-02-04 00:00:00-05:00,81.55850982666016,32.202545166015625,46.886070251464844,41.470001220703125,40.07624053955078,48.87810134887695
2005-02-07 00:00:00-05:00,81.4499740600586,32.134307861328125,47.23527526855469,41.27000045776367,40.05915069580078,48.97505187988281
2005-02-08 00:00:00-05:00,81.54495239257812,32.19402313232422,47.50346374511719,41.2599983215332,40.1275634765625,49.02067565917969
2005-02-09 00:00:00-05:00,80.93443298339844,31.65660285949707,47.6300163269043,41.310001373291016,39.75124740600586,49.26029586791992
2005-02-10 00:00:00-05:00,81.2260971069336,31.690711975097656,46.9873161315918,41.75,39.888092041015625,48.95225143432617
2005-02-11 00:00:00-05:00,81.92481994628906,32.15989303588867,46.956932067871094,42.08000183105469,40.21308517456055,48.88945007324219
2005-02-14 00:00:00-05:00,81.86376190185547,32.304931640625,47.10367965698242,42.54999923706055,40.22333908081055,48.95225143432617
2005-02-15 00:00:00-05:00,82.16900634765625,32.518184661865234,46.865840911865234,42.58000183105469,40.36701583862305,48.87810134887695
2005-02-16 00:00:00-05:00,82.2232894897461,32.39875411987305,46.68870544433594,42.52000045776367,40.373863220214844,48.70122146606445
2005-02-17 00:00:00-05:00,81.55850982666016,31.963703155517578,46.395225524902344,42.72999954223633,40.110450744628906,48.592872619628906
2005-02-18 00:00:00-05:00,81.6670150756836,31.861318588256836,45.980247497558594,42.75,40.09334182739258,48.34751510620117
2005-02-22 00:00:00-05:00,80.45276641845703,31.468923568725586,45.77781295776367,43.56999969482422,39.48783874511719,48.353294372558594
2005-02-23 00:00:00-05:00,81.02943420410156,31.511577606201172,45.92961883544922,43.41999816894531,39.6965217590332,48.39317321777344
2005-02-24 00:00:00-05:00,81.56526184082031,31.912500381469727,45.828433990478516,43.33000183105469,39.99755859375,48.313331604003906
2005-02-25 00:00:00-05:00,82.37254333496094,32.09165573120117,46.05108642578125,43.5,40.3978157043457,48.38177490234375
2005-02-28 00:00:00-05:00,81.829833984375,31.750438690185547,45.555171966552734,43.529998779296875,40.19596862792969,48.06801986694336
2005-03-01 00:00:00-05:00,82.23685455322266,32.100181579589844,45.54094696044922,43.220001220703125,40.425174713134766,48.06856918334961
2005-03-02 00:00:00-05:00,82.19615173339844,32.083126068115234,45.48000717163086,43.25,40.39097595214844,48.06284713745117
2005-03-03 00:00:00-05:00,82.2300796508789,31.818687438964844,45.45463562011719,42.970001220703125,40.4354362487793,48.03424835205078
2005-03-04 00:00:00-05:00,83.25439453125,32.006351470947266,45.947078704833984,43.380001068115234,40.8425178527832,48.25163269042969
2005-03-07 00:00:00-05:00,83.29511260986328,32.46697998046875,46.12981414794922,43.470001220703125,40.945167541503906,48.2630729675293
2005-03-08 00:00:00-05:00,82.98307037353516,32.14281463623047,45.69325637817383,44.029998779296875,40.685176849365234,48.03424835205078
2005-03-09 00:00:00-05:00,82.06048583984375,32.048988342285156,44.94700241088867,44.02000045776367,40.315711975097656,47.66815948486328
2005-03-10 00:00:00-05:00,82.24363708496094,32.006351470947266,45.22116470336914,44.20000076293945,40.243865966796875,47.75394821166992
2005-03-11 00:00:00-05:00,81.6670150756836,31.70777702331543,44.89115524291992,44.43000030517578,40.11387252807617,47.55370330810547
2005-03-14 00:00:00-05:00,82.17581939697266,31.852787017822266,45.16021728515625,44.029998779296875,40.31228256225586,47.66815948486328
2005-03-15 00:00:00-05:00,81.49742889404297,31.59687042236328,44.87590408325195,44.060001373291016,40.100181579589844,47.57661056518555
2005-03-16 00:00:00-05:00,80.80551147460938,31.23859977722168,45.150047302246094,44.310001373291016,39.75465774536133,47.68528747558594
2005-03-17 00:00:00-05:00,80.96831512451172,31.31537437438965,45.297271728515625,43.81999969482422,39.80256652832031,47.868377685546875
2005-03-18 00:00:00-05:00,80.72791290283203,31.144765853881836,45.01300048828125,43.88999938964844,39.717041015625,47.74824523925781
2005-03-21 00:00:00-05:00,80.42829132080078,31.204479217529297,44.88608169555664,43.09000015258789,39.5938835144043,47.690982818603516
2005-03-22 00:00:00-05:00,79.6110610961914,30.82061767578125,44.50531768798828,42.650001525878906,39.255226135253906,47.342071533203125
2005-03-23 00:00:00-05:00,79.67916107177734,30.931503295898438,44.718563079833984,42.41999816894531,39.224430084228516,47.450767517089844
2005-03-24 00:00:00-05:00,79.77452087402344,30.94005012512207,44.8099365234375,42.38999938964844,39.23405456542969,47.49081039428711
2005-03-28 00:00:00-05:00,79.89026641845703,30.99973487854004,44.53579330444336,42.540000915527344,39.26838684082031,47.33636474609375
2005-03-29 00:00:00-05:00,79.35910034179688,30.752368927001953,44.79979705810547,42.560001373291016,38.93873596191406,47.53083419799805
2005-03-30 00:00:00-05:00,80.4827880859375,31.332439422607422,45.023136138916016,42.61000061035156,39.46757507324219,47.639530181884766
2005-03-31 00:00:00-05:00,80.33295440673828,31.19594955444336,45.34804916381836,42.81999969482422,39.44353485107422,47.87409973144531
2005-04-01 00:00:00-05:00,79.97200012207031,30.880319595336914,45.500877380371094,42.619998931884766,39.27526092529297,47.971046447753906
2005-04-04 00:00:00-04:00,80.10820007324219,31.102115631103516,45.49073791503906,42.400001525878906,39.40576171875,47.94812774658203
2005-04-05 00:00:00-04:00,80.48959350585938,31.187421798706055,45.3735237121582,42.45000076293945,39.529361724853516,47.953834533691406
2005-04-06 00:00:00-04:00,80.76878356933594,31.136234283447266,45.531463623046875,42.630001068115234,39.618656158447266,48.09736633300781
2005-04-07 00:00:00-04:00,81.20467376708984,31.511577606201172,45.16459655761719,42.56999969482422,39.83501052856445,47.913700103759766
2005-04-08 00:00:00-04:00,80.36019897460938,31.255678176879883,45.322574615478516,42.689998626708984,39.49161148071289,47.965335845947266
2005-04-11 00:00:00-04:00,80.42145538330078,31.119173049926758,45.567134857177734,42.779998779296875,39.46070098876953,48.10884094238281
2005-04-12 00:00:00-04:00,80.83688354492188,31.272720336914062,45.990074157714844,42.84000015258789,39.663291931152344,48.361358642578125
2005-04-13 00:00:00-04:00,79.88349151611328,30.76090431213379,45.87794876098633,42.900001525878906,39.23405456542969,48.38434600830078
2005-04-14 00:00:00-04:00,78.84148406982422,30.325838088989258,45.806610107421875,42.310001373291016,38.77043533325195,48.51057815551758
2005-04-15 00:00:00-04:00,77.73828125,29.634870529174805,46.4129524230957,42.400001525878906,38.15231704711914,48.82627487182617
2005-04-18 00:00:00-04:00,77.97660064697266,29.643417358398438,46.3773307800293,42.689998626708984,38.2896728515625,48.72295379638672
2005-04-19 00:00:00-04:00,78.59632110595703,29.84812355041504,46.82565689086914,43.279998779296875,38.612483978271484,49.00419235229492
2005-04-20 00:00:00-04:00,77.49992370605469,29.600749969482422,46.70846176147461,43.400001525878906,38.063026428222656,48.97550582885742
2005-04-21 00:00:00-04:00,79.00496673583984,30.385568618774414,46.2193489074707,43.189998626708984,38.7841911315918,48.62538146972656
2005-04-22 00:00:00-04:00,78.70531463623047,29.93342399597168,46.60654067993164,43.38999938964844,38.53005599975586,48.83201599121094
2005-04-25 00:00:00-04:00,79.222900390625,30.18083381652832,46.74415588378906,43.439998626708984,38.90782165527344,48.83201599121094
2005-04-26 00:00:00-04:00,78.45333099365234,29.89929962158203,46.672821044921875,43.63999938964844,38.488868713378906,48.80904769897461
2005-04-27 00:00:00-04:00,78.7597885131836,29.941972732543945,46.83584976196289,43.20000076293945,38.62965393066406,48.9582405090332
2005-04-28 00:00:00-04:00,77.77229309082031,29.643417358398438,47.1823844909668,43.0,38.11797332763672,49.25673294067383
2005-04-29 00:00:00-04:00,78.82787322998047,29.839595794677734,47.100830078125,43.349998474121094,38.5747184753418,49.07880401611328
2005-05-02 00:00:00-04:00,79.27055358886719,29.959041595458984,47.090576171875,42.880001068115234,38.77043533325195,49.12890625
2005-05-03 00:00:00-04:00,79.40675354003906,30.112581253051758,47.21844482421875,42.7599983215332,38.89064025878906,49.19225311279297
2005-05-04 00:00:00-04:00,80.0196762084961,30.479385375976562,46.804237365722656,42.900001525878906,39.223731994628906,49.18071365356445
2005-05-05 00:00:00-04:00,79.99239349365234,30.504974365234375,46.911598205566406,42.90999984741211,39.15161895751953,49.336158752441406
2005-05-06 00:00:00-04:00,79.74046325683594,30.59027862548828,46.56389617919922,42.52000045776367,39.14132308959961,48.984962463378906
2005-05-09 00:00:00-04:00,80.23760223388672,30.735294342041016,46.609928131103516,42.54999923706055,39.357666015625,48.97923278808594
2005-05-10 00:00:00-04:00,79.40675354003906,30.513521194458008,46.94232940673828,42.63999938964844,39.00052261352539,49.15192413330078
2005-05-11 00:00:00-04:00,79.84263610839844,30.667064666748047,47.08546829223633,42.689998626708984,39.196266174316406,49.21527862548828
2005-05-12 00:00:00-04:00,78.96408081054688,30.581762313842773,47.26957321166992,42.15999984741211,38.74983596801758,49.26129150390625
2005-05-13 00:00:00-04:00,78.80748748779297,30.914438247680664,47.45364761352539,41.95000076293945,38.58501052856445,49.38800811767578
2005-05-16 00:00:00-04:00,79.54293060302734,31.119173049926758,47.397396087646484,41.880001068115234,38.969627380371094,49.393733978271484
2005-05-17 00:00:00-04:00,80.07417297363281,31.30685043334961,47.53034591674805,41.86000061035156,39.23747253417969,49.45711135864258
2005-05-18 00:00:00-04:00,80.89818572998047,31.733373641967773,47.847408294677734,42.04999923706055,39.711368560791016,49.61830139160156
2005-05-19 00:00:00-04:00,81.23870086669922,31.997819900512695,47.72467041015625,41.97999954223633,39.88994598388672,49.46858596801758
2005-05-20 00:00:00-04:00,81.12293243408203,32.125770568847656,47.78092956542969,41.650001525878906,39.83501052856445,49.46284866333008
2005-05-23 00:00:00-04:00,81.57237243652344,32.28786087036133,48.154178619384766,41.619998931884766,40.041053771972656,49.68735122680664
2005-05-24 00:00:00-04:00,81.3817138671875,32.39022445678711,48.287174224853516,41.72999954223633,40.041053771972656,49.81979751586914
2005-05-25 00:00:00-04:00,81.32040405273438,32.25373458862305,47.94967269897461,41.869998931884766,39.893375396728516,49.64131164550781
2005-05-26 00:00:00-04:00,81.75625610351562,32.57788848876953,47.934295654296875,41.689998626708984,40.12002944946289,49.67008972167969
2005-05-27 00:00:00-04:00,81.89250946044922,32.594947814941406,47.98543930053711,41.880001068115234,40.181846618652344,49.72190475463867
2005-05-31 00:00:00-04:00,81.3680648803711,32.48405456542969,48.578617095947266,41.650001525878906,40.071956634521484,49.98097610473633
2005-06-01 00:00:00-04:00,82.06275177001953,32.74849319458008,49.17352294921875,41.529998779296875,40.405059814453125,50.28941345214844
2005-06-02 00:00:00-04:00,82.23980712890625,32.97883605957031,49.29154968261719,42.099998474121094,40.466861724853516,50.2720832824707
2005-06-03 00:00:00-04:00,81.82437133789062,32.50110626220703,48.886070251464844,42.16999816894531,40.23334884643555,49.98336410522461
2005-06-06 00:00:00-04:00,81.74948120117188,32.509647369384766,49.1426887512207,42.47999954223633,40.29860305786133,50.11616134643555
2005-06-07 00:00:00-04:00,81.8107681274414,32.23667526245117,49.532779693603516,42.380001068115234,40.32606506347656,50.26054382324219
2005-06-08 00:00:00-04:00,81.66091918945312,32.16841506958008,49.29664611816406,42.34000015258789,40.23334884643555,50.16813659667969
2005-06-09 00:00:00-04:00,82.0490951538086,32.37314987182617,49.255611419677734,42.27000045776367,40.442848205566406,50.1392707824707
2005-06-10 00:00:00-04:00,81.85839080810547,32.03193283081055,48.7012825012207,42.619998931884766,40.39132308959961,49.82163619995117
2005-06-13 00:00:00-04:00,82.11721801757812,32.18547439575195,48.40875244140625,42.779998779296875,40.48405075073242,49.688785552978516
2005-06-14 00:00:00-04:00,82.3078842163086,32.057518005371094,48.090545654296875,42.599998474121094,40.621402740478516,49.631038665771484
2005-06-15 00:00:00-04:00,82.46452331542969,32.15989303588867,48.17776870727539,42.7400016784668,40.67634582519531,49.613712310791016
2005-06-16 00:00:00-04:00,82.67564392089844,32.33048629760742,48.41901397705078,43.459999084472656,40.865211486816406,49.76964569091797
2005-06-17 00:00:00-04:00,82.98197937011719,32.33476257324219,48.41386413574219,43.630001068115234,41.04035949707031,49.71183776855469
2005-06-20 00:00:00-04:00,83.00933074951172,32.33476257324219,48.33175277709961,43.65999984741211,41.036903381347656,49.63680648803711
2005-06-21 00:00:00-04:00,83.05718994140625,32.31770706176758,48.68592071533203,43.810001373291016,40.957942962646484,49.79273986816406
2005-06-22 00:00:00-04:00,83.12554931640625,32.28353500366211,49.27614212036133,43.720001220703125,41.036903381347656,50.16813659667969
2005-06-23 00:00:00-04:00,81.95633697509766,31.9249210357666,49.22480392456055,44.02000045776367,40.538970947265625,50.11616134643555
2005-06-24 00:00:00-04:00,81.35462188720703,31.56633186340332,49.47116470336914,43.900001525878906,40.195579528808594,50.237449645996094
2005-06-27 00:00:00-04:00,81.4708251953125,31.421165466308594,49.60458755493164,43.90999984741211,40.234535217285156,50.277835845947266
2005-06-28 00:00:00-04:00,82.15461730957031,31.720029830932617,49.265846252441406,43.45000076293945,40.64458465576172,50.06418991088867
2005-06-29 00:00:00-04:00,81.93582153320312,31.651700973510742,49.18889236450195,43.630001068115234,40.57564163208008,50.0468635559082
2005-06-30 00:00:00-04:00,81.49136352539062,31.404077529907227,49.63029098510742,43.439998626708984,40.37580871582031,50.22010040283203
2005-07-01 00:00:00-04:00,81.73065948486328,31.36140251159668,49.02875900268555,42.70000076293945,40.52397155761719,49.78792953491211
2005-07-05 00:00:00-04:00,82.38711547851562,31.685863494873047,48.56521224975586,42.279998779296875,40.875465393066406,49.58523941040039
2005-07-06 00:00:00-04:00,81.69646453857422,31.53215980529785,48.83303451538086,42.25,40.56188201904297,49.68948745727539
2005-07-07 00:00:00-04:00,82.01786804199219,31.643156051635742,48.936038970947266,42.36000061035156,40.679039001464844,49.80531311035156
2005-07-08 00:00:00-04:00,82.95462036132812,32.2493896484375,48.73515701293945,42.2599983215332,41.17868423461914,49.6257438659668
2005-07-11 00:00:00-04:00,83.37855529785156,32.54823303222656,48.73515701293945,42.540000915527344,41.47161865234375,49.60260772705078
2005-07-12 00:00:00-04:00,83.59737396240234,32.70191955566406,48.46217346191406,42.63999938964844,41.540523529052734,49.47516632080078
2005-07-13 00:00:00-04:00,83.71361541748047,32.778743743896484,48.390167236328125,42.349998474121094,41.59221649169922,49.42880630493164
2005-07-14 00:00:00-04:00,84.04181671142578,33.103240966796875,48.266517639160156,41.900001525878906,41.633567810058594,49.365116119384766
2005-07-15 00:00:00-04:00,83.99395751953125,33.20568084716797,48.395267486572266,42.04999923706055,41.66802978515625,49.37668228149414
2005-07-18 00:00:00-04:00,83.65888977050781,33.069068908691406,48.0347900390625,42.0099983215332,41.495723724365234,49.29561996459961
2005-07-19 00:00:00-04:00,84.11701965332031,33.453277587890625,48.20473098754883,41.88999938964844,41.76795196533203,49.365116119384766
2005-07-20 00:00:00-04:00,84.40420532226562,33.69237518310547,48.467384338378906,42.20000076293945,41.902347564697266,49.45777893066406
2005-07-21 00:00:00-04:00,83.91188049316406,33.7009162902832,47.80815124511719,42.459999084472656,41.64734649658203,49.092857360839844
2005-07-22 00:00:00-04:00,84.47258758544922,33.658206939697266,48.178977966308594,42.45000076293945,41.929908752441406,49.32456970214844
2005-07-25 00:00:00-04:00,84.23331451416016,33.530155181884766,48.00386047363281,42.5099983215332,41.826541900634766,49.23766326904297
2005-07-26 00:00:00-04:00,84.33582305908203,33.658206939697266,48.081146240234375,42.25,41.87821960449219,49.272396087646484
2005-07-27 00:00:00-04:00,84.6435546875,33.914363861083984,48.00386047363281,42.439998626708984,42.04362487792969,49.202919006347656
2005-07-28 00:00:00-04:00,85.17689514160156,34.07658767700195,48.43130111694336,42.75,42.33308029174805,49.41726303100586
2005-07-29 00:00:00-04:00,84.60933685302734,33.79484939575195,47.952392578125,42.81999969482422,42.143558502197266,49.121829986572266
2005-08-01 00:00:00-04:00,84.54780578613281,33.854610443115234,47.77402114868164,43.130001068115234,42.08498001098633,49.023597717285156
2005-08-02 00:00:00-04:00,85.05380249023438,34.22174835205078,47.618953704833984,43.13999938964844,42.34341812133789,48.977134704589844
2005-08-03 00:00:00-04:00,85.27943420410156,34.20468521118164,47.8515739440918,43.529998779296875,42.37787628173828,49.09910202026367
2005-08-04 00:00:00-04:00,84.59567260742188,33.8716926574707,47.75336837768555,43.68000030517578,42.00228500366211,49.064266204833984
2005-08-05 00:00:00-04:00,84.02130126953125,33.70945739746094,47.38117980957031,43.599998474121094,41.678348541259766,48.802791595458984
2005-08-08 00:00:00-04:00,83.86404418945312,33.461814880371094,47.293312072753906,43.349998474121094,41.540523529052734,48.67493438720703
2005-08-09 00:00:00-04:00,84.37002563476562,33.68383026123047,47.46904373168945,43.34000015258789,41.75416946411133,48.81437683105469
2005-08-10 00:00:00-04:00,84.3290023803711,33.39353561401367,47.41735076904297,43.650001525878906,41.816192626953125,48.7911491394043
2005-08-11 00:00:00-04:00,84.66405487060547,33.666751861572266,47.74817657470703,44.45000076293945,42.019500732421875,49.000328063964844
2005-08-12 00:00:00-04:00,84.14435577392578,33.478912353515625,48.23406219482422,44.4900016784668,41.76105880737305,49.19795608520508
2005-08-15 00:00:00-04:00,84.66405487060547,33.68383026123047,48.11004638671875,44.130001068115234,41.974700927734375,49.13398742675781
2005-08-16 00:00:00-04:00,83.56318664550781,33.137367248535156,48.44601821899414,44.54999923706055,41.42683029174805,49.36647415161133
2005-08-17 00:00:00-04:00,83.55632781982422,33.33374786376953,48.12557601928711,43.90999984741211,41.42335510253906,49.17467498779297
2005-08-18 00:00:00-04:00,83.54953002929688,33.16299057006836,48.482181549072266,43.83000183105469,41.378578186035156,49.43618392944336
2005-08-19 00:00:00-04:00,83.74093627929688,33.14591598510742,48.477027893066406,43.599998474121094,41.52330017089844,49.40713119506836
2005-08-22 00:00:00-04:00,83.74093627929688,33.16299057006836,48.42534255981445,43.70000076293945,41.48540115356445,49.44784164428711
2005-08-23 00:00:00-04:00,83.58368682861328,33.069068908691406,48.647640228271484,43.7599983215332,41.43024444580078,49.54080581665039
2005-08-24 00:00:00-04:00,82.83836364746094,32.8726806640625,48.694183349609375,43.59000015258789,41.15803527832031,49.564064025878906
2005-08-25 00:00:00-04:00,83.13921356201172,32.949546813964844,48.84922790527344,43.72999954223633,41.28897476196289,49.5931396484375
2005-08-26 00:00:00-04:00,82.57171630859375,32.83851623535156,48.833717346191406,43.61000061035156,41.00639724731445,49.51177978515625
2005-08-29 00:00:00-04:00,83.2076187133789,33.094688415527344,48.895751953125,43.56999969482422,41.29242706298828,49.546627044677734
2005-08-30 00:00:00-04:00,82.77001190185547,32.97515106201172,49.20589065551758,43.0099983215332,41.154563903808594,49.7790641784668
2005-08-31 00:00:00-04:00,83.81617736816406,33.282535552978516,49.61943435668945,43.400001525878906,41.685245513916016,50.10448455810547
2005-09-01 00:00:00-04:00,83.754638671875,33.231292724609375,49.320640563964844,44.220001220703125,41.681800842285156,50.153446197509766
2005-09-02 00:00:00-04:00,83.60419464111328,33.103240966796875,49.3621940612793,44.25,41.57498550415039,50.16513442993164
2005-09-06 00:00:00-04:00,84.58198547363281,33.589908599853516,49.01459884643555,44.27000045776367,42.057411193847656,50.00770950317383
2005-09-07 00:00:00-04:00,84.72562408447266,33.64967727661133,48.552947998046875,44.33000183105469,42.195247650146484,49.8444938659668
2005-09-08 00:00:00-04:00,84.44525146484375,33.64113998413086,48.60477828979492,44.599998474121094,42.047080993652344,49.8444938659668
2005-09-09 00:00:00-04:00,85.19737243652344,33.8289794921875,48.76042556762695,44.84000015258789,42.33308029174805,49.885276794433594
2005-09-12 00:00:00-04:00,85.02640533447266,33.92290496826172,48.42326354980469,44.88999938964844,42.34341812133789,49.727874755859375
2005-09-13 00:00:00-04:00,84.55463409423828,33.8375358581543,48.67742156982422,44.560001373291016,42.074642181396484,49.87944793701172
2005-09-14 00:00:00-04:00,84.2469253540039,33.453277587890625,48.49068069458008,44.959999084472656,41.902347564697266,49.774505615234375
2005-09-15 00:00:00-04:00,84.20591735839844,33.436222076416016,48.091278076171875,45.41999816894531,41.91265869140625,49.62294387817383
2005-09-16 00:00:00-04:00,84.80471801757812,33.64113998413086,47.77483367919922,45.81999969482422,42.19869613647461,49.43058395385742
2005-09-19 00:00:00-04:00,84.52314758300781,33.3764533996582,47.87860870361328,46.25,42.04362487792969,49.52967071533203
2005-09-20 00:00:00-04:00,83.80901336669922,33.23982238769531,48.003108978271484,46.22999954223633,41.63010787963867,49.48886489868164
2005-09-21 00:00:00-04:00,83.0262222290039,32.8726806640625,48.449188232421875,47.060001373291016,41.233848571777344,49.71623229980469
2005-09-22 00:00:00-04:00,83.32145690917969,32.992218017578125,48.40248489379883,46.36000061035156,41.3751220703125,49.75123596191406
2005-09-23 00:00:00-04:00,83.39013671875,33.086143493652344,48.03938293457031,46.279998779296875,41.457820892333984,49.47719192504883
2005-09-26 00:00:00-04:00,83.48625183105469,33.094688415527344,47.821533203125,46.56999969482422,41.509742736816406,49.34893035888672
